id,id_str,screen_name,location,description,followers_count,friends_count,listedcount,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,bot
25497636,25497636,JJ_Lin,,"Born & bred in Singapore, currently residing in Taiwan. We are all placed on earth to leave imprints on each others' lives.",743721,55,1219,7,FALSE,8332,en,FALSE,FALSE,FALSE,0
440473257,440473257,bcsing29,"Myrtle Beach, SC","Mother to Ashton | Lyme Disease Warrior _ôÍ_ | Child of God | Myrtle Beach, SC Native _ôë__ôëÇ_ôëš | One Love _ôÍ__ôÍ_ä_¥Ÿ",61,726,1,826,FALSE,232,en,TRUE,FALSE,TRUE,0
59986919,59986919,RoeConn,Chicago,Host of The Roe Conn Show afternoons on Chicago's WGN Radio and contributor to ABC7's Windy City Live.,15307,774,360,843,TRUE,2786,en,FALSE,FALSE,FALSE,0
2606537765,2606537765,TravisCrandell,,,4,14,0,18,FALSE,29,en,TRUE,TRUE,,0
2742938653,2742938653,HubBucket,"Brooklyn, NY","R&D: #ArtificialIntelligence, #AI, #DeepLearning, #NeuralNetworks, #MachineLearning, #Robotics, #Bionics, #Biometrics, #VR, #AR, etc. Founder & CEO @Rosenchild",2786,2608,1562,34817,FALSE,36290,en,FALSE,FALSE,TRUE,0
1120437522,"""1120437522""","""Axelcarp230""","""""","""Nothing is just Nothing""",70,354,8,60,FALSE,5074,"""es""",FALSE,FALSE,FALSE,0
65691824,65691824,CarlyFiorina,Virginia ,"Businesswoman, wife, mother, & grandmother. A conservative who believes in unlocking human potential & holding govt accountable.",724989,751,6262,97,TRUE,4179,en,FALSE,FALSE,FALSE,0
84094372,84094372,duttypaul,"ÌÏT: 25.795546,-80.128808",'No Lie' on iTunes: https://t.co/nYMyGE9WDi   'Tek Weh Yuh Heart' on iTunes: https://t.co/wroVMkCnEW,1353547,11248,3914,2013,TRUE,24483,en,FALSE,FALSE,FALSE,0
15666380,15666380,hardwick,Lawss Angleez,"Stand-upper, Zombie Therapist, Ball Dropper, Ravenclaw, @Nerdist Inventor and POINTS giver",2936656,779,22532,1188,TRUE,37440,en,FALSE,FALSE,FALSE,0
19928398,19928398,julianperretta,LONDON,#miracle out now #Karma new album out now @sonymusic @ultrarecords #Karma UK|European tour starting September16-Feb27 '17,376564,423,734,5306,TRUE,1747,en,FALSE,FALSE,FALSE,0
43404609,43404609,TakeoSpikes51,"Atlanta, NYC","15-year NFL vet. Analyst. And yes, you're at the right place for the #EntertainingTruth Instagram: @TakeoSpikes51",375395,856,2743,1051,TRUE,12859,en,FALSE,FALSE,FALSE,0
1070962039,1070962039,adityacdurai,"Chennai, India",Engineer by Degree | Designer by Passion | Geek at Heart,215,162,27,421,FALSE,2450,en,FALSE,FALSE,TRUE,0
111222358,111222358,aninhaoquadrado,"Campinas, Brasil",sou devota de sí£o caetaninho veloso,210,95,1,398,FALSE,9462,pt,FALSE,FALSE,FALSE,0
68707872,68707872,gunt3001,"Samut Prakan, Thailand","Anime, Game, Programming, Tech, and other nonsense äóñ in Thai, English",41,72,2,2737,FALSE,9615,en,FALSE,FALSE,TRUE,0
23228600,23228600,mitchelmusso,,,2018998,2367,9238,1733,TRUE,11443,en,FALSE,FALSE,TRUE,0
14939371,14939371,nicovega,"Los Angeles, CA",#NAME?,19088,700,352,1948,TRUE,9310,en,FALSE,FALSE,FALSE,0
241439381,241439381,tinathegr8est,"Pittsburgh, PA",Lost soul. Music lover. Microsofty. Manipalite. Introvert (and proud),167,272,0,73,FALSE,634,en,FALSE,FALSE,TRUE,0
264509123,264509123,EvanderWorland,"Raleigh, NC",@TriangleWC . WFHS Wrestling . NCUSA Wrestling,214,746,3,155,FALSE,1177,en,FALSE,FALSE,FALSE,0
26051676,26051676,RepGusBilirakis,"Palm Harbor, Fla.","Congressman for Florida‰Ûªs 12th Congressional District, Committees: @HouseCommerce @HouseVetAffairs",19309,1202,1139,254,TRUE,5036,en,FALSE,FALSE,FALSE,0
8.41E+17,8.41E+17,KoopaTroopa37,,"23. Jays, trays, and fadeaways. T-Wolves and Packers.",207,746,1,1690,FALSE,794,en,TRUE,FALSE,,0
562495929,562495929,kelseyylittle,tx,another one bites the dust || dancer,1527,777,9,28218,FALSE,42282,en,FALSE,FALSE,TRUE,0
8.35E+17,8.35E+17,LomenDenisha,"Dayton, OH","They'll either want to kill you, kiss you, or be you RT the latest",57,947,0,0,FALSE,25,en,TRUE,FALSE,,0
371413838,371413838,emilybkaufman,,#NAME?,212,163,13,4,FALSE,225,en,FALSE,FALSE,FALSE,0
62203990,62203990,TeamLou23,LOU-WILL-VILLE,,156517,956,1271,29,TRUE,21659,en,FALSE,FALSE,FALSE,0
77315212,77315212,jeff_green22,,From the DMV and loving life,23008,183,986,0,FALSE,4575,en,FALSE,TRUE,FALSE,0
427041851,"""427041851""","""thesweetmystery""","""Vancouver B.C.""","""""shine responsibly, you crazy diamond""""",177,459,1,3950,FALSE,2248,"""en""",FALSE,FALSE,FALSE,0
56777230,56777230,julianobelletti,Brasil,World Cup winner 2002 - FCBarcelona Ambassador - CoritibaFC Executive Director.,1044180,557,3582,5,TRUE,2389,en-gb,FALSE,FALSE,FALSE,0
2164140715,2164140715,D_Rock748,United States,Love call of duty and game a lot and have PS4 follow me on PS D_Rock748,9,21,0,19,FALSE,6,en,TRUE,FALSE,,0
19661294,19661294,thekillers,Fabulous Las Vegas,,3664718,35,15921,1,TRUE,770,en,FALSE,FALSE,FALSE,0
318063815,318063815,SebastianThrun,"Mountain View, CA","Founder, President Udacity.",49222,8,1772,19,FALSE,489,en,TRUE,FALSE,FALSE,0
80522018,80522018,jenntejada,,"Mom, wife, leader, thinker, doer, wave rider. CEO @pagerduty, board member @puppetize",777,614,41,690,FALSE,499,en,FALSE,FALSE,FALSE,0
4230121,4230121,donni,Chicago,A pile of sleepy meat. Lists at @someecards. Host of weekly comedy show @themulletchi. Totally hatless. Everything written here is true and serious.,47395,1099,3332,714021,TRUE,24623,en,FALSE,FALSE,TRUE,0
913365212,913365212,jonathanporte19,,"""I am one with the force,the force is with me"" - dead blind guy",180,145,0,411,FALSE,180,en,TRUE,FALSE,TRUE,0
49763454,49763454,chrisamv,Londres,Let it Beau,588,1532,25,268,FALSE,6773,pt,FALSE,FALSE,FALSE,0
7.84E+17,7.84E+17,showerscum,"Seattle, WA",Seattle whimsical pop punk trio - a sort of bikini kill meets they might be giants. We write songs about food and other things.,27,87,3,78,FALSE,63,en,FALSE,FALSE,FALSE,0
514414666,514414666,Vignesh_6v,Chennai,,97,279,0,42,FALSE,16,en,FALSE,FALSE,TRUE,0
577490455,577490455,HeidiRoizen,Silicon Valley,"Operating Partner at DFJ, co-lead of Stanford's Entrepreneurial Leaders Fellowship program, board member, recovering entrepreneur, Mom, dog lover.",7088,354,418,546,FALSE,309,en,TRUE,FALSE,FALSE,0
263630465,263630465,pastorkiko,"Jacareí_, SP","Pastor, IBABI, Igreja Batista Bí_blica, Jacareí, SP",24,12,0,0,FALSE,59,en,FALSE,FALSE,FALSE,0
44851838,44851838,TonyBesson,L.A,insert witty bio ____________,59480,26,469,2295,TRUE,11879,en,FALSE,FALSE,FALSE,0
359018921,359018921,letrasfrutosagr,Rio de Janeiro,Quem í© vocíÈ? O que vocíÈ í©? tíç aqui porque? Jíç sabe a verdade? Ou ní£o tíç afim de saber?,442,1239,3,18,FALSE,1617,pt,FALSE,FALSE,FALSE,0
51655560,51655560,RodriguezJack,campinas,Don't Panic!,116,216,0,40,FALSE,2440,pt,FALSE,FALSE,FALSE,0
7.79E+17,7.79E+17,WorldSummitAI,Amsterdam,The Leading Applied Artificial Intelligence Summit.  Built for the AI ecosystem by the AI ecosystem. #artificialintelligence #ai,821,1279,164,246,FALSE,585,en,FALSE,FALSE,FALSE,0
32959253,32959253,khloekardashian,,Get my official app #unlockmyworld https://t.co/t7gWBbUMY7,23290650,319,35640,115,TRUE,53864,en,FALSE,FALSE,FALSE,0
294479989,294479989,atzblogs,,,73,395,0,0,FALSE,2187,en,FALSE,FALSE,FALSE,0
37367041,37367041,RudyGay8,,Baltimore Native UCONN,1209026,559,5133,19,TRUE,5019,en,FALSE,FALSE,FALSE,0
18441988,18441988,jrich23,,"Father, Husband and just all around good guy!",243122,303,2969,5,TRUE,2725,en,FALSE,FALSE,FALSE,0
581241318,581241318,GhelaBoskovich,"London, England","Revelation can be more perilous than Revolution - Nabokov. That, and #FinTech #FemTech. Lots of both, actually.",3012,729,754,10678,FALSE,14560,en,FALSE,FALSE,FALSE,0
16423109,16423109,RED,,Every generation is known for something. Let's be the one to deliver an AIDS FREE GENERATION. Follow @RED on Instagram: https://t.co/4AHWm1klPh,1120752,8561,9587,14350,TRUE,9872,en,FALSE,FALSE,FALSE,0
2426307715,2426307715,Jacklynyan,,,5,19,0,0,FALSE,9,en,TRUE,TRUE,FALSE,0
6273552,6273552,MCHammer,Bay Area #GoldenState #Oakland,#OAKLANDFIGHTCLUB IIIXX OPUS #LetterFromYourBrother #DontGo #SayItIsntSo #StillWater #LoveIsLove #DubNation #RaiderNation #A's #StreetsIsReady #Kurious #DaPlug,3706945,69092,14625,31627,TRUE,63643,en,FALSE,FALSE,TRUE,0
111615736,111615736,anupamachopra,Mumbai,"Film Critic, journalist, author. Founder and editor of @Filmcompanion. You can find my reviews, interviews and recommendations on https://t.co/fAOlXkM4Myäó_",1040765,558,2418,215,TRUE,4703,en,TRUE,FALSE,FALSE,0
571203630,571203630,Nicolas08ME,,Highly trained escape artist,1584,432,0,424,FALSE,360,en,FALSE,FALSE,FALSE,0
1546471856,1546471856,ArtEiji,Huezil,[sem bio] zzronc,62,121,0,432,FALSE,1260,pt,FALSE,FALSE,FALSE,0
5520952,5520952,paulocoelho,"""Geneva, Switzerland""",Writer ( https://t.co/d8dQ56k9Oq ) I delete tweets,11695916,274,45082,21313,TRUE,32146,pt,FALSE,FALSE,FALSE,0
42243417,42243417,lorenarojas,"ÌÏT: 19.342726,-99.201309","Mexicana hasta el tuÌ©tano . MÌ¼sico frustrado. FAN de mi perro, de la vida y la melcocha de Sabines. PUMA, Actriz y felÌ_z :O)",251768,8274,1460,847,TRUE,9902,en,FALSE,FALSE,FALSE,0
168016230,168016230,Mansursinho,Brasil,...,37,88,0,0,FALSE,39,en,FALSE,FALSE,FALSE,0
97435571,97435571,Mickhodgkin,London,"Al Jazeera APE (acronym), crossword compiler (Morph/Micawber), limerick writer (@twitmericks), Arsenal fan, 2015-16 Only Connect semi-finalist.",2633,2086,140,555,FALSE,9628,en,FALSE,FALSE,FALSE,0
18519661,18519661,tomgreenlive,"Los Angeles, CA",On my standup comedy tour now! Details at https://t.co/2zXkcRPGgX,292043,4643,3088,9625,TRUE,37195,en,FALSE,FALSE,FALSE,0
30956116,30956116,alanna,"Brooklyn, NY",senior editor @Racked // writing a book of essays about crafting for @FlatironBooks // @buzzfeed alum // alanna.okun@racked.com,8932,1015,193,32932,TRUE,19498,en,FALSE,FALSE,TRUE,0
60261918,60261918,SciTechRangers,Oceanfront property in Utah,"I'm a PC technician who shares free apps and news about gadgets, technology & science with some humor. I don't read DMs so tweet me. Beware of mad robots!",133553,95060,1455,1453,FALSE,40763,en,FALSE,FALSE,FALSE,0
7.82E+17,7.82E+17,racheltabora,Davao City,after 98173648492 accounts. new account again _ôÖ_ôÖ Hi! _ô_„,32,70,0,0,FALSE,4,en,TRUE,FALSE,TRUE,0
212040988,212040988,ppleonasmo,,Snap: @maalenacarvalho,216,50,3,423,FALSE,9957,pt,FALSE,FALSE,FALSE,0
26861418,26861418,iurimatias,Montreal,"Developer of Embark, a framework for Ethereum Dapps.  Passionate for Ethereum, Bitcoin, and client-side development. Productivity Fanatic. D",1202,255,81,510,FALSE,1019,en,FALSE,FALSE,FALSE,0
351737149,351737149,acvinal,Apex,,20,195,0,1,FALSE,32,en,TRUE,FALSE,FALSE,0
295946705,295946705,TaylorMarieHill,,life's a beach man,235449,104,697,410,TRUE,3143,en,FALSE,FALSE,FALSE,0
1043512495,1043512495,gabbileal1,"Abilene, TX",chs senior|| äó¢choose joy,1270,876,2,5630,FALSE,17894,en,TRUE,FALSE,TRUE,0
40268721,40268721,UzairKK,,,56,295,1,16,FALSE,102,en,FALSE,FALSE,FALSE,0
8.26E+17,8.26E+17,lurker3142,Greater Noida,,0,297,0,262,FALSE,36,en,TRUE,TRUE,FALSE,0
28521141,28521141,grantimahara,"Los Angeles, CA","Host of White Rabbit Project on Netflix, former MythBuster and special FX modelmaker.",661893,504,14029,110,TRUE,12036,en,FALSE,FALSE,FALSE,0
36314303,36314303,MMRAW,New York City,DIRECTOR/ CHOREOGRAPHER/,142786,239,2185,40,TRUE,2192,en,TRUE,FALSE,FALSE,0
8.23E+17,8.23E+17,superrnaturalfa,Lawrence Kansas,Delena is  endgame,443,497,1,1555,FALSE,1202,pt,TRUE,FALSE,TRUE,0
268414482,268414482,MileyCyrus,#NAME?,Miley Cyrus & Her Dead Petz out now fo freeeeeee mothaaaa fuckazzz!,31942389,373,58780,82,TRUE,8453,en,FALSE,FALSE,FALSE,0
345491999,345491999,_Walter2011,Campinas- SP - Brasil,,40,141,0,0,FALSE,292,pt,FALSE,FALSE,FALSE,0
816653,816653,TechCrunch,"San Francisco, CA","Breaking technology news, analysis, and opinions from TechCrunch. The number one guide for all things tech. Got a tip? Let us know tips@techcrunch.com",8530951,890,108650,1860,TRUE,151681,en,FALSE,FALSE,FALSE,0
50553205,50553205,brngnr,"Bauru, Sí£o Paulo",Good is subjetive.,301,550,1,4017,FALSE,42931,en,FALSE,FALSE,FALSE,0
929127096,"""929127096""","""RunningManTown""","""""","""International fanbase for Running Man ___ Variety Show. For enquires email runningmantown@gmail.com #7012""",49468,46,79,418,FALSE,10015,"""en""",FALSE,FALSE,FALSE,0
265104007,265104007,TonyFergusonXT,On a Boat,Fam Man | Fighter | Future Champ | Gamer | #SnapDownCity | Choking Necks & Cashing Checks | Team@Pursue_Fitness,59756,1134,490,7356,TRUE,8334,en,FALSE,FALSE,FALSE,0
5558312,5558312,JohnBoozman,Arkansas,Representing Arkansas in the U.S. Senate.  Contact Info: 202-224-4843,41748,687,1961,73,TRUE,2960,en,FALSE,FALSE,FALSE,0
391766775,391766775,passosjoao2011,Campinas - SP,,6,98,0,0,FALSE,1,pt,TRUE,FALSE,FALSE,0
931864753,931864753,dushyanthram,Window seat,Keep talking,86,397,0,1347,FALSE,160,en,FALSE,FALSE,FALSE,0
7.91E+17,7.91E+17,belovedtruth1,,,53,400,1,1678,FALSE,136,en,TRUE,FALSE,FALSE,0
26565946,26565946,jtimberlake,"Memphis, TN",,58300207,233,76018,40,TRUE,3589,en,FALSE,FALSE,FALSE,0
56120368,56120368,annieepark,? e o u l ? n e ? y o r k,"Producer @VaynerMedia (apark@vaynermedia.com) | Previously @Mashable, @Metronome3, @_WorkingMother_ | @nyuniversity alum",2665,699,112,5668,FALSE,5844,en,FALSE,FALSE,FALSE,0
17890888,17890888,chasely,"Ann Arbor, MI","University of Michigan environmental engineering PhD candidate. Also a news, soccer, and policy nerd.",88,231,2,9,FALSE,184,en,FALSE,FALSE,FALSE,0
7.86E+17,7.86E+17,dawnhamilton811,,Typical music scholar. Certified coffee fan. Extreme internet expert.,91,1688,0,0,FALSE,16,en-gb,TRUE,FALSE,FALSE,0
1505391505,1505391505,AmIRiteBot,Twitter,This is a bot that makes bad jokes based on Twitter trending topics. Twitter comedians: consider yourselves on notice. Written by @tinysubversions.,905,1,105,9,FALSE,102189,en,TRUE,FALSE,FALSE,0
2409334314,2409334314,NeilRobertson21,"Georgia, USA",,0,10,0,0,FALSE,1,en,TRUE,FALSE,,0
20520457,20520457,ssdai,Brooklyn,News Editor @EaterNY | Send me tips: serena at eater dot com | Also I write a dumb personal newsletter called The Daigest,2811,1211,152,3409,FALSE,12150,en,FALSE,FALSE,TRUE,0
310354855,310354855,engsgp,,"SG entrepreneur based in Thailand. Lover of Thai food, wine, and beer. Work off excesses by spinning in gym. Retweet not = endorsement",246,251,9,3221,FALSE,1642,en,TRUE,FALSE,FALSE,0
37868827,37868827,DJWhooKid,"NIGGA, NEW YORK",Inquiries & Bookings email Ryan@FiondaManagement.com | HOST of #TheWhoolywoodShuffle on @shade45 12pm-6pm EST Saturdays! Also Heard On @OpieRadio | #TurnUpGodz,320964,1114,3413,3956,TRUE,59792,en,FALSE,FALSE,FALSE,0
204114084,204114084,NeveraDought,"New York, USA","I'm just as confused as you are. Videographer, Adjunct Professor, Radio Host, Creative.",465,903,3,1179,FALSE,6405,en,FALSE,FALSE,FALSE,0
155819511,155819511,Amirrozzo,Damansara,Malaysian first,858,597,1,4620,FALSE,11519,en,FALSE,FALSE,FALSE,0
132360233,132360233,Mandy_Nobre,Natal/RN,Uma menina que serve ao Deus vivo e que estíç se preparando para viver o IDE.,57,67,0,15,FALSE,1295,pt,FALSE,FALSE,FALSE,0
62290422,62290422,RedHourBen,Red Hour Films - Los Angeles,,5445575,357,30150,3799,TRUE,3529,en,TRUE,FALSE,FALSE,0
25389599,25389599,AdrianPeterson,,,1247114,411,4885,68,TRUE,1585,en,FALSE,FALSE,FALSE,0
16729297,16729297,EricHutchinson,"New York, NY","Easy Street available NOW on CD, Vinyl, and digital Deluxe Edition! Details at https://t.co/7B8U9xnjwK",52199,482,1219,25011,TRUE,18263,en,FALSE,FALSE,FALSE,0
2615789766,"""2615789766""","""LeftAtLondon""","""Seattle, WAeattle""","""/@/. she/her. former viner ""Jonatan Timson"". singer/songwriter ""left at london"". politely tell me if I'm doing something problematic. capitalism sux.__""",13725,429,41,14931,FALSE,4044,"""en""",TRUE,FALSE,FALSE,0
107070126,107070126,TheSwaggaCity,,,2,75,0,0,FALSE,0,en,TRUE,TRUE,,0
81329056,81329056,Sidsector9,"Mumbai, India",WordPress Theme and Plugin Developer. Loves programming and maths. I bite.,84,103,7,107,FALSE,158,en,FALSE,FALSE,FALSE,0
2719753171,2719753171,PawanKalyan,,Jai Hind !!,1511303,0,853,0,TRUE,263,en,TRUE,FALSE,FALSE,0
4080499520,4080499520,Halsey_Minor,,"An #Internet and #tech pioneer, #HalseyMinor was a key player in the digital publishing revolution. Founder of #CNET @upholdinc @Voxelus #RealityLabs",455,137,50,169,FALSE,254,en,TRUE,FALSE,FALSE,0
23011960,23011960,AmadorVelasquez,"Philadelphia, PA",Technology Manager at NBC10 & Telemundo62,131,181,6,3,FALSE,10,en,FALSE,FALSE,FALSE,0
296954385,296954385,30_dias,,30 dias de oraí_í£o pelos povos muí_ulmanos. De 1 a 30 de Agosto de 2011. Baixe o livreto de oraí_í£o e participe conosco!,224,781,0,0,FALSE,5,en,TRUE,FALSE,FALSE,0
37279768,37279768,behindwoods,India,Entertaining One Crore People,426854,892,390,399,TRUE,48381,en,FALSE,FALSE,FALSE,0
1213854728,1213854728,typicalgirlname,"Lexington, KY","chicago is B, a city",147,104,3,231,FALSE,6097,it,FALSE,FALSE,FALSE,0
190707997,190707997,RosaineBarros,,íŠ relativo porque tudo depende...,111,329,1,2,FALSE,1978,en,FALSE,FALSE,FALSE,0
200694438,200694438,_mayf,"Campinas, Sp","just do it cause you want it, just do it cause you like it, do it cause you feel.",68,133,0,9,FALSE,1817,en,FALSE,FALSE,FALSE,0
272065545,"""272065545""","""FCSLlightning""","""Leesburg, Florida""","""The Leesburg Lightning are part of the Florida Collegiate Summer League, a wood bat league for college students.""",269,0,6,0,FALSE,1571,"""en""",FALSE,FALSE,FALSE,0
6708952,6708952,SteveCase,Washington DC,Author of The Third Wave: An Entrepreneur's Vision of the Future. Chairman of Revolution. Chairman of Case Foundation. Co-founder of AOL. @ThirdWaveBook,784689,5265,10472,0,TRUE,42520,en,FALSE,FALSE,FALSE,0
39325978,39325978,TravieMcCoy,"New York, NY",,3490480,448,7772,22,TRUE,3966,en,FALSE,FALSE,FALSE,0
21264379,21264379,JoeySantiago,"Los Angeles, CA",I have attended every show the Pixies have performed.,20997,567,528,433,TRUE,1927,en,FALSE,FALSE,FALSE,0
87174678,87174678,MirzaSania,"ÌÏT: 52.478533,-1.907616",Dreamer.Believer.Doer. Even against all odds./ @UN_Women Goodwill Ambassador for South Asia,5293996,101,7694,23,TRUE,5172,en,FALSE,FALSE,FALSE,0
36370563,36370563,james_a_michael,Los Angeles,Producer/Songwriter/Lead Singer of Sixx:A.M.,64350,56,735,2197,TRUE,4557,en,FALSE,FALSE,FALSE,0
583020956,583020956,DeannaGreen51,United States,,5,5,0,2,FALSE,29,en,FALSE,FALSE,FALSE,0
7.15E+17,7.15E+17,iamsana_afreen,"Hyderabad, India","Determined dreamer . Achiever . Civil Engineer ! Artistically Conscious!",54,54,1,264,FALSE,104,en,TRUE,FALSE,TRUE,0
58134847,58134847,Bearmod,Montreal,Artist and Technologist.  http://t.co/NDLlhW5DDf,219,408,7,18,FALSE,435,en,FALSE,FALSE,FALSE,0
281800967,281800967,scottmcnealy,,"Chairman/CEO @Wayin, Founder of @Curriki, former Chairman/CEO of Sun Micro, husband, dad of 4 awesome boys. Love taxpayers, capitalism, personal responsibility.",14014,202,524,257,TRUE,5079,en,FALSE,FALSE,FALSE,0
7.96E+17,7.96E+17,acrohub,"New Jersey, USA","Understand that your not alone, there is support for those diagnosed or curious about #Acromegaly. For more information: https://t.co/FXg432cnbZ",15,84,0,28,FALSE,25,en,FALSE,FALSE,FALSE,0
121044171,121044171,ImRaina,India,"Cricket is my Passion, Fans are my Strength and Family is my Support",7886947,239,5192,4533,TRUE,1637,en,FALSE,FALSE,TRUE,0
202777395,202777395,HeySamantha,New York City,@CNNTech editor. Previously: @Mashable. Pint sized and curious. Samantha.Kelly@Turner.com,26522,1533,1223,2793,TRUE,11373,en,FALSE,FALSE,FALSE,0
